"projectID";"topic";"title"
"957781";"LC-SC3-EC-3-2020";"Consumer engagement and demand response"
"824389";"LC-SC3-ES-7-2018";"Pan-European Forum for R&I on Smart Grids, Flexibility and Local Energy Networks"
"644801";"ICT-35-2014";"Innovation and Entrepreneurship Support"
"101036599";"LC-GD-9-2-2020";"Developing end-user products and services for all stakeholders and citizens supporting climate adaptation and mitigation"
"644596";"ICT-02-2014";"Smart System Integration"
"875534";"IMI2-2019-17-01";"Optimising future obesity treatment"
"825549";"ICT-07-2018";"Electronic Smart Systems (ESS)"
"765274";"MSCA-ITN-2017";"Innovative Training Networks"
"847034";"LC-SC3-EE-8-2018-2019";"Capacity building programmes to support implementation of energy audits"
"737422";"ECSEL-2016-2";"ECSEL Key Applications and Essential Technologies (IA)"
"890316";"MSCA-IF-2019";"Individual Fellowships"
"813837";"MSCA-ITN-2018";"Innovative Training Networks"
"645314";"ICT-02-2014";"Smart System Integration"
"813680";"MSCA-ITN-2018";"Innovative Training Networks"
"784988";"EE-06-2016-2017";"Engaging private consumers towards sustainable energy"
"674909";"MSCA-ITN-2015-ETN";"Marie Skłodowska-Curie Innovative Training Networks (ITN-ETN)"
"818342";"LC-SC3-RES-6-2018";"Demonstrate significant cost reduction for Building Integrated PV (BIPV) solutions"
"837154";"MSCA-IF-2018";"Individual Fellowships"
"101022791";"LC-SC3-CC-1-2018-2019-2020";"Social Sciences and Humanities (SSH) aspects of the Clean-Energy Transition"
"820283";"SwafS-05-2018-2019";"Grounding RRI practices in research and innovation funding and performing organisations"
"898704";"MSCA-IF-2019";"Individual Fellowships"
"847652";"MSCA-COFUND-2018";"Co-funding of regional, national and international programmes"
"899598";"FETOPEN-01-2018-2019-2020";"FET-Open Challenging Current Thinking"
"101037125";"LC-GD-2-1-2020";"Innovative land-based and offshore renewable energy technologies and their integration into the energy system"
"101016216";"SC1-PHE-CORONAVIRUS-2020-2E";"Networking of existing EU and international cohorts of relevance to COVID-19"
"101006443";"MG-BG-03-2020";"Under water noise mitigation and environmental impact"
"101006201";"SwafS-23-2020";"Grounding RRI in society with a focus on citizen science"
"788932";"ERC-2017-ADG";"ERC Advanced Grant"
"677355";"ERC-StG-2015";"ERC Starting Grant"
"101000518";"BG-11-2020";"Towards a productive, healthy, resilient, sustainable and highly-valued Black Sea"
"687289";"EO-2-2015";"Stimulating wider research use of Copernicus Sentinel Data"
"689682";"SC5-07-2015";"More effective ecosystem restoration in the EU"
"822536";"MIGRATION-05-2018-2020";"Mapping and overcoming integration challenges for migrant children"
"101030927";"MSCA-IF-2020";"Individual Fellowships"
"660618";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"654444";"LCE-02-2015";"Developing the next generation technologies of renewable electricity and heating/cooling"
"731466";"ICT-29-2016";"Photonics KET 2016"
"818789";"MSCA-NIGHT-2018";"European Researchers' Night"
"687361";"COMPET-03-2015";"Bottom-up space technologies at low TRL"
"721999";"MSCA-ITN-2016";"Innovative Training Networks"
"101015736";"IBA-SC1-CORONAVIRUS-2020-3";"Advancing knowledge for the clinical and public health response to the 2019-nCoV epidemic"
"843333";"MSCA-IF-2018";"Individual Fellowships"
"644798";"ICT-26-2014";"Photonics KET"
"101025193";"MSCA-IF-2020";"Individual Fellowships"
"883766";"MSCA-IF-2019";"Individual Fellowships"
"956279";"MSCA-ITN-2020";"Innovative Training Networks"
"857558";"WIDESPREAD-03-2018";"Twinning"
"700748";"DRS-13-2015";"Critical Infrastructure Protection topic 2: Demonstration activity on tools for adapting building and infrastructure standards and design methodologies in vulnerable locations in the case of natural or man-originated catastrophes"
"821046";"SC5-17-2018";"Towards operational forecasting of earthquakes and early warning capacity for more resilient societies"
"774127";"SMEInst-10-2016-2017";"Small business innovation research for Transport and Smart Cities Mobility"
"684365";"SC5-20-2015-1";"Boosting the potential of small businesses for eco-innovation and a sustainable supply of raw materials"
"707644";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"888396";"EIC-SMEInst-2018-2020";"SME instrument"
"682436";"ERC-CoG-2015";"ERC Consolidator Grant"
"876320";"EIC-SMEInst-2018-2020";"SME instrument"
"711935";"SIE-01-2015";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"738654";"SMEInst-09-2016-2017";"Stimulating the innovation potential of SMEs for a low carbon and efficient energy system"
"845939";"MSCA-IF-2018";"Individual Fellowships"
"101026202";"MSCA-IF-2020";"Individual Fellowships"
"836543";"EIC-SMEInst-2018-2020";"SME instrument"
"101025429";"MSCA-IF-2020";"Individual Fellowships"
"858064";"EIC-SMEInst-2018-2020";"SME instrument"
"765881";"MSCA-ITN-2017";"Innovative Training Networks"
"700615";"FTIPilot-1-2015";"Fast Track to Innovation Pilot"
"953073";"CE-BIOTEC-09-2020";"Upcycling Bio Plastics of food and drinks packaging (RIA)"
"886967";"JTI-CS2-2019-CFP10-AIR-02-86";"Development of equipment for composite recycling process of uncured material"
"101009511";"H2020-EIC-SMEInst-2020-4";"H2020-EIC Accelerator pilot –SME Instrument - Green Deal"
"739638";"INNOSUP-02-2016";"European SME innovation Associate - pilot"
"745810";"LCE-19-2016-2017";"Demonstration of the most promising advanced biofuel pathways"
"787494";"SMEInst-09-2016-2017";"Stimulating the innovation potential of SMEs for a low carbon and efficient energy system"
"836212";"MSCA-IF-2018";"Individual Fellowships"
"723583";"EEB-04-2016";"New technologies and strategies for the development of pre-fabricated elements through the reuse and recycling of construction materials and structures"
"670010";"ERC-ADG-2014";"ERC Advanced Grant"
"101028975";"MSCA-IF-2020";"Individual Fellowships"
"861890";"INNOSUP-02-2019-2020";"European SME innovation Associate - pilot"
"894100";"MSCA-IF-2019";"Individual Fellowships"
"778045";"MSCA-RISE-2017";"Research and Innovation Staff Exchange"
"101007011";"LC-GV-06-2020";"Advanced light materials and their production processes for automotive applications"
"101017054";"ICT-47-2020";"Research and Innovation boosting promising robotics applications"
"735577";"SMEInst-11-2016-2017";"Boosting the potential of small businesses in the areas of climate action, environment, resource efficiency and raw materials"
"694078";"ERC-ADG-2015";"ERC Advanced Grant"
"662957";"NMP-25-2014-1";"Accelerating the uptake of nanotechnologies, advanced materials or advanced manufacturing and processing technologies by SMEs"
"683531";"SC5-20-2015-1";"Boosting the potential of small businesses for eco-innovation and a sustainable supply of raw materials"
"101022598";"MSCA-IF-2020";"Individual Fellowships"
"740942";"SMEInst-11-2016-2017";"Boosting the potential of small businesses in the areas of climate action, environment, resource efficiency and raw materials"
"688061";"ICT-30-2015";"Internet of Things and Platforms for Connected Smart Objects"
"656943";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"727958";"BB-06-2016";"The regional dimension of bio-based industries"
"717863";"BG-12-2015-1";"Supporting SMEs efforts for the development - deployment and market replication of innovative solutions for blue growth"
"720303";"BBI.VC1.R1-2015";"Conversion of lignin-rich streams from biorefineries"
"715634";"ERC-2016-STG";"ERC Starting Grant"
"832339";"EIC-SMEInst-2018-2020";"SME instrument"
"714551";"ERC-2016-STG";"ERC Starting Grant"
"673303";"SC5-20-2014-1";"Boosting the potential of small businesses for eco-innovation and a sustainable supply of raw materials"
"736010";"SMEInst-11-2016-2017";"Boosting the potential of small businesses in the areas of climate action, environment, resource efficiency and raw materials"
"814588";"CE-NMBP-26-2018";"Smart plastic materials with intrinsic recycling properties by design (RIA)"
"636876";"MSCA-ITN-2014-ETN";"Marie Skłodowska-Curie Innovative Training Networks (ITN-ETN)"
"858375";"SFS-23-2019";"Integrated water management in small agricultural catchments"
"894645";"MSCA-IF-2019";"Individual Fellowships"
"645696";"MSCA-RISE-2014";"Marie Skłodowska-Curie Research and Innovation Staff Exchange (RISE)"
"808505";"SMEInst-11-2016-2017";"Boosting the potential of small businesses in the areas of climate action, environment, resource efficiency and raw materials"
"670881";"ERC-ADG-2014";"ERC Advanced Grant"
"761495";"SMEInst-11-2016-2017";"Boosting the potential of small businesses in the areas of climate action, environment, resource efficiency and raw materials"
"946203";"EIC-SMEInst-2018-2020";"SME instrument"
"762568";"SMEInst-02-2016-2017";"Accelerating the uptake of nanotechnologies advanced materials or advanced manufacturing and processing technologies by SMEs"
"679692";"FoF-13-2015";"Re-use and remanufacturing technologies and equipment for sustainable product lifecycle management"
"700863";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"101024046";"MSCA-IF-2020";"Individual Fellowships"
"884114";"ERC-2019-ADG";"ERC Advanced Grant"
"719038";"SC5-20-2015-1";"Boosting the potential of small businesses for eco-innovation and a sustainable supply of raw materials"
"789267";"ERC-2017-ADG";"ERC Advanced Grant"
"685033";"SC5-20-2015-1";"Boosting the potential of small businesses for eco-innovation and a sustainable supply of raw materials"
"872607";"MSCA-RISE-2019";"Research and Innovation Staff Exchange"
"673275";"SC5-20-2014-1";"Boosting the potential of small businesses for eco-innovation and a sustainable supply of raw materials"
"835709";"EIC-SMEInst-2018-2020";"SME instrument"
"730127";"SC5-16-2016-2017";"Raw materials international co-operation"
"887935";"MSCA-IF-2019";"Individual Fellowships"
"822464";"EIC-SMEInst-2018-2020";"SME instrument"
"820687";"CE-SPIRE-10-2018";"Efficient recycling processes for plastic containing materials (IA)"
"683698";"SFS-08-2015-1";"Resource-efficient eco-innovative food production and processing"
"832674";"EIC-SMEInst-2018-2020";"SME instrument"
"859087";"EIC-SMEInst-2018-2020";"SME instrument"
"654650";"LCE-02-2015";"Developing the next generation technologies of renewable electricity and heating/cooling"
"872210";"EIC-SMEInst-2018-2020";"SME instrument"
"882740";"EIC-SMEInst-2018-2020";"SME instrument"
"768731";"ERC-2017-PoC";"ERC-Proof of Concept"
"666435";"IT-1-2014";"Small business innovation research for Transport"
"653670";"MG-8.2b-2014";"Next generation transport infrastructure: resource efficient, smarter and safer"
"685844";"NMP-22-2015";"Fibre-based materials for non-clothing applications"
"645987";"NMP-18-2014";"Materials solutions for use in the creative industry sector"
"854743";"EIC-SMEInst-2018-2020";"SME instrument"
"101032281";"MSCA-IF-2020";"Individual Fellowships"
"721493";"MSCA-ITN-2016";"Innovative Training Networks"
"750764";"MSCA-IF-2016";"Individual Fellowships"
"863431";"EIC-SMEInst-2018-2020";"SME instrument"
"720326";"FTIPilot-1-2015";"Fast Track to Innovation Pilot"
"827215";"EIC-SMEInst-2018-2020";"SME instrument"
"101023190";"BBI-2020-SO2-R3";"Develop bio-based solutions to recycle composites"
"947230";"EIC-SMEInst-2018-2020";"SME instrument"
"101024139";"MSCA-IF-2020";"Individual Fellowships"
"827310";"EIC-SMEInst-2018-2020";"SME instrument"
"842339";"MSCA-IF-2018";"Individual Fellowships"
"651475";"SIE-01-2014-1";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"666566";"IT-1-2014";"Small business innovation research for Transport"
"836051";"EIC-SMEInst-2018-2020";"SME instrument"
"803758";"ERC-2018-STG";"ERC Starting Grant"
"964251";"FETOPEN-01-2018-2019-2020";"FET-Open Challenging Current Thinking"
"653631";"MG-8.1b-2014";"Smarter design, construction and maintenance"
"887073";"JTI-CS2-2019-CFP10-AIR-03-09";"Scrapping of carbon reinforced thermoplastic materials"
"861884";"INNOSUP-02-2019-2020";"European SME innovation Associate - pilot"
"651921";"SC5-20-2014-1";"Boosting the potential of small businesses for eco-innovation and a sustainable supply of raw materials"
"101031186";"MSCA-IF-2020";"Individual Fellowships"
"647112";"ERC-CoG-2014";"ERC Consolidator Grant"
"682115";"ERC-CoG-2015";"ERC Consolidator Grant"
"770935";"ERC-2017-COG";"ERC Consolidator Grant"
"798909";"MSCA-IF-2017";"Individual Fellowships"
"757390";"ERC-2017-STG";"ERC Starting Grant"
"646669";"ERC-CoG-2014";"ERC Consolidator Grant"
"833824";"ERC-2018-ADG";"ERC Advanced Grant"
"728867";"SMEInst-09-2016-2017";"Stimulating the innovation potential of SMEs for a low carbon and efficient energy system"
"639402";"ERC-StG-2014";"ERC Starting Grant"
"697593";"DRS-17-2015-1";"Critical infrastructure protection topic 7: SME instrument topic: Protection of Urban soft targets and critical infrastructures"
"713988";"SCIENCE WAF SOCIETY";"SCIENCE WAF SOCIETY"
"681627";"ERC-CoG-2015";"ERC Consolidator Grant"
"694520";"ERC-ADG-2015";"ERC Advanced Grant"
"676134";"INFRADEV-3-2015";"Individual implementation and operation of ESFRI projects"
"656869";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"661249";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"665635";"ERC-PoC-2014";"ERC Proof of Concept Grant"
"670193";"ERC-ADG-2014";"ERC Advanced Grant"
"683184";"ERC-CoG-2015";"ERC Consolidator Grant"
"647939";"ERC-CoG-2014";"ERC Consolidator Grant"
"669253";"ERC-ADG-2014";"ERC Advanced Grant"
"779282";"SC1-HCO-03-2017";"Implementing the Strategic Research Agenda on Personalised Medicine"
"731473";"FETPROACT-03-2016";"FET ERANET Cofund in Quantum Technologies"
"739676";"IBA-SC6-OECD-2016";"Support to the development and analysis of a R&I policy taxonomy and questionnaire"
"857122";"WIDESPREAD-01-2018-2019";"Teaming Phase 2"
"730954";"INFRASUPP-03-2016";"Support to policies and international cooperation for e-infrastructures"
"754550";"MSCA-COFUND-2016";"Co-funding of regional, national and international programmes"
"101017526";"IBA-SwafS-Support-1-2020";"Support for the Research and Innovation Dimension of European Universities (Part I)"
"890648";"MSCA-IF-2019";"Individual Fellowships"
"734645";"MSCA-RISE-2016";"Research and Innovation Staff Exchange"
"952275";"WIDESPREAD-06-2020";"ERA Chairs"
"730895";"INFRAIA-02-2017";"Integrating Activities for Starting Communities"
"101034228";"MSCA-COFUND-2020";"Co-funding of regional, national and international programmes"
"101007492";"INFRAIA-02-2020";"Integrating Activities for Starting Communities"
"664726";"MSCA-COFUND-2014-FP";"Marie Skłodowska-Curie Co-funding of regional, national and international programmes (COFUND-FP)"
"696324";"BG-16-2015";"Coordination action in support of the implementation of the Joint Programming Initiative on 'Healthy and Productive Seas and Oceans'"
"101017733";"FETFLAG-04-2020";"Quantum Flagship - ERA-NET Cofund"
"788651";"MSCA-IF-2017";"Individual Fellowships"
"101000014";"IBA-SWAFS-Citizen-2019";"Conference 'A citizen science decade (2020-2030) in support to the Sustainable Development Goals'"
"101006416";"SwafS-09-2018-2019-2020";"Supporting research organisations to implement gender equality plans"
"728053";"BG-05-2016";"ERA-NET Cofund on marine technologies"
"796045";"MSCA-IF-2017";"Individual Fellowships"
"822705";"GOVERNANCE-15-2018";"Taking lessons from the practices of interdisciplinarity in Europe"
"754387";"MSCA-COFUND-2016";"Co-funding of regional, national and international programmes"
"652612";"ISIB-11-2014";"Coordination action in support of the implementation by participating States of a Joint Programming Initiative on Agriculture, Food Security and Climate Change"
"680969";"HCO-13-2015";"ERA-NET:  Cardiovascular disease"
"770562";"ENG-GLOBALLY-06-2017";"The Asia-Pacific as a strategic region for Europe"
"882055";"MSCA-IF-2019";"Individual Fellowships"
"847462";"MSCA-COFUND-2018";"Co-funding of regional, national and international programmes"
"754895";"ERC-PoC-2016";"ERC-Proof of Concept-2016"
"642420";"SC5-09-2014";"Consolidating the European Research Area on biodiversity and ecosystem services"
"768977";"FETPROACT-02-2017";"FET ERANET Cofund"
"731105";"INFRAIA-02-2017";"Integrating Activities for Starting Communities"
"746045";"MSCA-IF-2016";"Individual Fellowships"
"945422";"MSCA-COFUND-2019";"Co-funding of regional, national and international programmes"
"952324";"WIDESPREAD-05-2020";"Twinning"
"801509";"MSCA-COFUND-2017";"Co-funding of regional, national and international programmes"
"845267";"MSCA-IF-2018";"Individual Fellowships"
"656779";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"101016967";"IBA-SwafS-Support-1-2020";"Support for the Research and Innovation Dimension of European Universities (Part I)"
"658244";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"788339";"SwafS-26-2017";"Science4Refugees - Support to highly skilled refugee scientists"
"707537";"MSCA-IF-2015-GF";"Marie Skłodowska-Curie Individual Fellowships (IF-GF)"
"713654";"MSCA-COFUND-2015-FP";"Marie Skłodowska-Curie Co-funding of regional, national and international programmes (COFUND-FP)"
"652635";"ISIB-10-2014";"Networking of Bioeconomy relevant ERA-NETs"
"692188";"H2020-TWINN-2015";"Twinning"
"765141";"MSCA-ITN-2017";"Innovative Training Networks"
"854248";"WIDESPREAD-04-2019";"ERA Chairs"
"101034349";"MSCA-COFUND-2020";"Co-funding of regional, national and international programmes"
"741373";"SwafS-20-2016";"ERA Mobility and Career Day"
"945269";"NFRP-2019-2020-17";"Optimised use of European research reactors"
"652986";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"847457";"IBA-MSCA-Romanian-Presidency-2018";"Presidency conference(s)"
"776617";"SC5-32-2017";"Biodiversity scenarios"
"870217";"IBA-SWAFS-EURAXESS-AM-2019";"EURAXESS Armenia start-up"
"730211";"SC5-28-2016";"Transformations to sustainability"
"796755";"MSCA-IF-2017";"Individual Fellowships"
"754340";"MSCA-COFUND-2016";"Co-funding of regional, national and international programmes"
"896745";"MSCA-IF-2019";"Individual Fellowships"
"649307";"REFLECTIVE-1-2014";"ERA-NET on Uses of the past"
"754388";"MSCA-COFUND-2016";"Co-funding of regional, national and international programmes"
"101035522";"IBA-SwafS-EURAXESS-TN-2020";"EURAXESS Tunisia start-up"
"713406";"MSCA-COFUND-2015-FP";"Marie Skłodowska-Curie Co-funding of regional, national and international programmes (COFUND-FP)"
"741466";"SwafS-19-2016";"Networking of National representatives and resources centres on Gender in R&I"
"896523";"MSCA-IF-2019";"Individual Fellowships"
"101035814";"IBA-SwafS-Support-2-2020";"Support for the Research and Innovation Dimension of European Universities (Part II)"
"842577";"MSCA-IF-2018";"Individual Fellowships"
"832713";"MSCA-IF-2018";"Individual Fellowships"
"824651";"SwafS-06-2018";"Science4Refugees"
"817621";"MSCA-NIGHT-2018";"European Researchers' Night"
"658494";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"700309";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"731117";"LCE-34-2016";"Joint Actions towards the demonstration and validation of innovative energy solutions"
"664386";"WIDESPREAD-1-2014";"Teaming"
"754354";"MSCA-COFUND-2016";"Co-funding of regional, national and international programmes"
"746190";"MSCA-IF-2016";"Individual Fellowships"
"101035809";"IBA-SwafS-Support-2-2020";"Support for the Research and Innovation Dimension of European Universities (Part II)"
"724363";"REV-INEQUAL-03-2016";"Dynamics of inequalities across the life-course"
"635656";"GARRI-7-2014";"Science with and for Society National Contact Points (NCPs) in H2020"
"847543";"MSCA-COFUND-2018";"Co-funding of regional, national and international programmes"
"726992";"CO-CREATION-09-2016";"A European map of knowledge production and co-creation in support of research and innovation for societal challenges"
"882936";"MSCA-IF-2019";"Individual Fellowships"
"101022647";"MSCA-IF-2020";"Individual Fellowships"
"101032153";"MSCA-IF-2020";"Individual Fellowships"
"824601";"SwafS-06-2018";"Science4Refugees"
"101004509";"TRANSFORMATIONS-15-2020";"Society and innovations: understanding the contexts, processes and consequences"
"101034309";"MSCA-COFUND-2020";"Co-funding of regional, national and international programmes"
"696356";"ISIB-12c-2015";"Monitoring and mitigation of agricultural and forestry greenhouse gases (GHG)"
"101024225";"MSCA-IF-2020";"Individual Fellowships"
"754299";"MSCA-COFUND-2016";"Co-funding of regional, national and international programmes"
"945526";"IBA-MSCA-HR-Presidency-Conf-2019";"Presidency conference(s)"
"883724";"MSCA-IF-2019";"Individual Fellowships"
"818795";"MSCA-NIGHT-2018";"European Researchers' Night"
"700124";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"890850";"MSCA-IF-2019";"Individual Fellowships"
"746025";"MSCA-IF-2016";"Individual Fellowships"
"660259";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"709443";"ISSI-1-2015";"Pan-European public outreach: exhibitions and science cafés engaging citizens in science"
"838688";"MSCA-IF-2018";"Individual Fellowships"
"952128";"WIDESPREAD-05-2020";"Twinning"
"741500";"SwafS-20-2016";"ERA Mobility and Career Day"
"734205";"MSCA-RISE-2016";"Research and Innovation Staff Exchange"
"951735";"WIDESPREAD-06-2020";"ERA Chairs"
"786483";"LCE-35-2017";"Joint Actions to foster innovative energy solutions in renewable energy technologies"
"691567";"GEANT";"GEANT"
"898537";"MSCA-IF-2019";"Individual Fellowships"
"665501";"MSCA-COFUND-2014-FP";"Marie Skłodowska-Curie Co-funding of regional, national and international programmes (COFUND-FP)"
"841128";"MSCA-IF-2018";"Individual Fellowships"
"801474";"MSCA-COFUND-2017";"Co-funding of regional, national and international programmes"
"955944";"MSCA-ITN-2020";"Innovative Training Networks"
"952304";"WIDESPREAD-05-2020";"Twinning"
"646742";"ERC-CoG-2014";"ERC Consolidator Grant"
"695070";"ERC-ADG-2015";"ERC Advanced Grant"
"775292";"SMEInst-02-2016-2017";"Accelerating the uptake of nanotechnologies advanced materials or advanced manufacturing and processing technologies by SMEs"
"684497";"SC5-20-2015-1";"Boosting the potential of small businesses for eco-innovation and a sustainable supply of raw materials"
"703635";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"798917";"MSCA-IF-2017";"Individual Fellowships"
"101023787";"MSCA-IF-2020";"Individual Fellowships"
"966791";"ERC-2020-POC";"Call for proposals for ERC Proof of Concept Grant"
"876548";"EIC-SMEInst-2018-2020";"SME instrument"
"877238";"EIC-SMEInst-2018-2020";"SME instrument"
"683928";"SIE-01-2015";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"700564";"FCH-02.6-2015";"Development of cost effective manufacturing technologies for key components or fuel cell systems"
"954932";"EIC-SMEInst-2018-2020";"SME instrument"
"815553";"EIC-SMEInst-2018-2020";"SME instrument"
"723582";"EEB-04-2016";"New technologies and strategies for the development of pre-fabricated elements through the reuse and recycling of construction materials and structures"
"708106";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"658563";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"656658";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"896824";"MSCA-IF-2019";"Individual Fellowships"
"710995";"SIE-01-2015";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"743585";"SMEInst-09-2016-2017";"Stimulating the innovation potential of SMEs for a low carbon and efficient energy system"
"804554";"SMEInst-09-2016-2017";"Stimulating the innovation potential of SMEs for a low carbon and efficient energy system"
"889190";"EIC-SMEInst-2018-2020";"SME instrument"
"666610";"ICT-37-2014";"Open Disruptive Innovation Scheme (implemented through the SME instrument)"
"764987";"MSCA-ITN-2017";"Innovative Training Networks"
"883297";"SU-FCT02-2018-2019-2020";"Technologies to enhance the fight against crime and terrorism"
"818669";"ERC-2018-COG";"ERC Consolidator Grant"
"722591";"MSCA-ITN-2016";"Innovative Training Networks"
"756006";"SMEInst-07-2016-2017";"Stimulating the innovation potential of SMEs for sustainable and competitive agriculture, forestry, agri-food and bio-based sectors"
"816006";"ERC-2018-COG";"ERC Consolidator Grant"
"881297";"EIC-SMEInst-2018-2020";"SME instrument"
"101021019";"ERC-2020-ADG";"ERC ADVANCED GRANT"
"699995";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"761792";"SMEInst-06-2016-2017";"Accelerating market introduction of ICT solutions for Health, Well-Being and Ageing Well"
"101030666";"MSCA-IF-2020";"Individual Fellowships"
"816137";"EIC-SMEInst-2018-2020";"SME instrument"
"680169";"EE-18-2015";"New technologies for utilization of heat recovery in large industrial systems, considering the whole energy cycle from heat production to transformation, delivery and end use"
"656381";"MSCA-IF-2014-GF";"Marie Skłodowska-Curie Individual Fellowships (IF-GF)"
"662116";"NFRP-03-2014";"New innovative approaches to reactor safety"
"687777";"ICT-27-2015";"Photonics KET"
"701034";"MSCA-IF-2015-GF";"Marie Skłodowska-Curie Individual Fellowships (IF-GF)"
"644312";"ICT-07-2014";"Advanced Cloud Infrastructures and Services"
"790441";"SMEInst-10-2016-2017";"Small business innovation research for Transport and Smart Cities Mobility"
"826968";"EIC-SMEInst-2018-2020";"SME instrument"
"887915";"EIC-SMEInst-2018-2020";"SME instrument"
"841937";"MSCA-IF-2018";"Individual Fellowships"
"795044";"MSCA-IF-2017";"Individual Fellowships"
"737548";"ERC-PoC-2016";"ERC-Proof of Concept-2016"
"896642";"MSCA-IF-2019";"Individual Fellowships"
"888282";"MSCA-IF-2019";"Individual Fellowships"
"665020";"ERC-PoC-2014";"ERC Proof of Concept Grant"
"882520";"MSCA-IF-2019";"Individual Fellowships"
"781749";"SMEInst-10-2016-2017";"Small business innovation research for Transport and Smart Cities Mobility"
"767556";"SMEInst-05-2016-2017";"Supporting innovative SMEs in the healthcare biotechnology sector"
"793807";"MSCA-IF-2017";"Individual Fellowships"
"734227";"MSCA-RISE-2016";"Research and Innovation Staff Exchange"
"101024057";"MSCA-IF-2020";"Individual Fellowships"
"841775";"ERC-2018-PoC";"ERC Proof of Concept Grant"
"789116";"ERC-2017-ADG";"ERC Advanced Grant"
"694328";"ICT-37-2015";"Open Disruptive Innovation Scheme (implemented through the SME instrument)"
"755154";"ERC-PoC-2016";"ERC-Proof of Concept-2016"
"697900";"SFS-08-2015-1";"Resource-efficient eco-innovative food production and processing"
"683876";"SIE-01-2015-1";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"725258";"ERC-2016-COG";"ERC Consolidator Grant"
"655176";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"826429";"SC1-DTH-03-2018";"Adaptive smart working and living environments supporting active and healthy ageing"
"893128";"MSCA-IF-2019";"Individual Fellowships"
"728894";"SMEInst-09-2016-2017";"Stimulating the innovation potential of SMEs for a low carbon and efficient energy system"
"101031489";"MSCA-IF-2020";"Individual Fellowships"
"101025621";"MSCA-IF-2020";"Individual Fellowships"
"658884";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"833741";"EIC-SMEInst-2018-2020";"SME instrument"
"772259";"ERC-2017-COG";"ERC Consolidator Grant"
"956419";"MSCA-ITN-2020";"Innovative Training Networks"
"817330";"EIC-SMEInst-2018-2020";"SME instrument"
"644104";"ICT-13-2014";"Web Entrepreneurship"
"867467";"WF-01-2018";"Widening Fellowships"
"840195";"MSCA-IF-2018";"Individual Fellowships"
"868967";"EIC-SMEInst-2018-2020";"SME instrument"
"641004";"LCE-02-2014";"Developing the next generation technologies of renewable electricity and heating/cooling"
"101022831";"LC-SC3-CC-9-2020";"Industrial (Waste) Heat-to-Power conversion"
"855159";"EIC-SMEInst-2018-2020";"SME instrument"
"788259";"ERC-2017-ADG";"ERC Advanced Grant"
"688624";"ICT-12-2015";"Integrating experiments and facilities in FIRE+"
"859357";"EIC-SMEInst-2018-2020";"SME instrument"
"804626";"ERC-2018-STG";"ERC Starting Grant"
"945983";"EIC-SMEInst-2018-2020";"SME instrument"
"672851";"NMP-25-2014-1";"Accelerating the uptake of nanotechnologies, advanced materials or advanced manufacturing and processing technologies by SMEs"
"843133";"MSCA-IF-2018";"Individual Fellowships"
"659114";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"893131";"MSCA-IF-2019";"Individual Fellowships"
"811820";"EIC-SMEInst-2018-2020";"SME instrument"
"888909";"EIC-SMEInst-2018-2020";"SME instrument"
"733901";"SMEInst-01-2016-2017";"Open Disruptive Innovation Scheme"
"820365";"FETFLAG-03-2018";"FET Flagship on Quantum Technologies"
